Employee_ID,Department,Job_Level,Years_of_Experience,Training_Hours,Monthly_Working_Hours,Projects_Completed,Average_Task_Completion_Time,Absence_Days,Engagement_Score,Monthly_Productivity_Score
EMP02999,Customer_Support,Junior,1.5,51.9,144.9,4,10.61,2,63.2,45.91
EMP03000,Sales,Manager,11.0,42.8,164.5,6,7.19,6,55.8,65.64
EMP03001,Operations,Mid,5.0,48.0,186.7,1,10.85,3,65.4,53.73
EMP03002,Marketing,Lead,18.9,65.5,174.8,8,6.89,3,87.4,85.88
EMP03003,Engineering,Junior,2.4,35.9,167.5,2,13.24,2,53.1,38.94
EMP03004,Finance,Junior,0.9,41.1,175.8,2,9.83,3,57.7,45.88
EMP03005,Sales,Senior,10.6,45.0,175.3,5,6.86,1,45.4,63.5
EMP03006,Operations,Senior,12.7,46.7,183.7,7,6.66,2,50.0,66.7
EMP03007,Marketing,Mid,2.9,18.5,152.4,2,8.39,5,60.5,47.67
EMP03008,Sales,Lead,9.8,48.0,173.6,8,6.59,5,53.3,69.13
EMP03009,Sales,Lead,19.7,42.7,176.7,5,8.47,2,68.2,72.5
EMP03010,Finance,Mid,4.3,15.2,155.9,6,8.84,1,64.8,55.87
EMP03011,Engineering,Manager,20.9,33.2,155.7,5,6.25,1,73.6,79.66
EMP03012,Operations,Senior,5.0,30.9,169.9,8,6.97,3,56.3,62.63
EMP03013,Operations,Senior,11.4,36.2,175.1,6,7.86,5,57.4,63.28
EMP03014,Finance,Mid,6.3,26.9,175.2,1,5.65,1,58.8,55.43
EMP03015,Engineering,Junior,2.3,57.2,167.2,6,10.33,5,67.0,49.67
EMP03016,Finance,Junior,0.0,77.4,166.6,3,9.42,5,68.0,57.17
EMP03017,Customer_Support,Senior,12.2,47.0,169.5,11,9.99,2,34.9,56.99
EMP03018,Sales,Senior,7.0,10.6,179.2,6,9.64,3,65.5,53.13
EMP03019,Engineering,Mid,2.0,51.3,192.4,8,10.66,1,59.6,59.12
EMP03020,Engineering,Senior,16.0,40.1,143.9,6,5.99,1,65.9,73.37
EMP03021,Engineering,Junior,0.9,34.5,183.7,1,10.54,1,51.3,44.13
EMP03022,Finance,Junior,0.1,56.3,173.4,5,12.89,1,58.7,54.4
EMP03023,HR,Manager,14.6,48.2,182.4,16,5.65,4,69.3,98.09
EMP03024,Marketing,Mid,4.5,37.0,191.6,7,8.01,7,69.5,53.91
EMP03025,Engineering,Junior,0.8,26.3,164.4,1,10.12,3,55.8,35.63
EMP03026,Sales,Mid,2.6,16.8,188.2,5,9.8,5,66.9,57.0
EMP03027,Engineering,Mid,2.4,37.0,157.4,4,10.42,4,83.7,59.87
EMP03028,Operations,Senior,9.6,40.7,176.8,9,8.88,4,54.1,59.96
EMP03029,Marketing,Manager,19.0,27.3,171.6,9,6.43,4,64.0,83.49
EMP03030,Engineering,Mid,5.0,36.8,175.6,2,8.12,2,45.2,56.75
EMP03031,Operations,Mid,3.4,55.5,161.2,1,12.12,6,49.2,41.97
EMP03032,Sales,Mid,2.1,53.9,181.1,2,11.65,4,65.2,45.05
EMP03033,Engineering,Mid,7.1,50.0,197.2,9,9.49,1,81.5,66.45
EMP03034,Engineering,Mid,6.3,59.2,161.4,4,10.7,5,62.8,60.4
EMP03035,Customer_Support,Junior,3.0,41.2,177.7,3,9.71,2,90.0,55.33
EMP03036,Finance,Lead,15.9,22.6,187.0,6,5.22,3,66.8,72.46
EMP03037,Marketing,Mid,2.0,39.2,170.8,4,10.83,3,48.7,40.75
EMP03038,Sales,Mid,2.0,38.1,194.0,5,7.8,1,77.4,62.76
EMP03039,Engineering,Junior,0.8,20.2,169.0,3,12.99,2,55.0,41.15
EMP03040,Marketing,Lead,10.1,30.8,173.4,10,6.17,2,67.9,79.3
EMP03041,Engineering,Junior,2.4,67.6,161.1,2,11.86,2,58.8,53.82
EMP03042,Customer_Support,Mid,5.7,59.0,176.8,7,11.7,5,41.7,47.13
EMP03043,Operations,Lead,16.0,46.9,175.0,5,5.04,2,71.5,85.33
EMP03044,HR,Mid,3.9,49.0,183.9,7,7.3,4,62.9,61.24
EMP03045,Finance,Manager,22.3,56.7,166.1,13,6.42,3,83.7,100.0
EMP03046,Customer_Support,Junior,3.3,35.1,165.5,2,11.93,3,45.8,34.73
EMP03047,HR,Senior,5.0,28.5,181.5,4,9.83,3,47.3,54.11
EMP03048,Finance,Manager,24.1,51.9,194.6,7,4.31,2,57.2,82.19
EMP03049,Customer_Support,Mid,7.5,47.4,183.8,8,11.01,1,92.7,73.12
EMP03050,Engineering,Senior,10.1,32.9,200.9,9,11.27,4,80.0,86.39
EMP03051,Operations,Mid,5.7,55.3,182.8,3,7.77,5,66.6,51.07
EMP03052,Sales,Senior,6.8,36.4,182.3,6,9.14,4,69.0,52.25
EMP03053,Finance,Lead,11.4,26.4,184.5,4,8.49,5,57.2,60.51
EMP03054,Operations,Senior,12.5,30.0,195.8,7,7.41,4,92.8,77.23
EMP03055,Marketing,Manager,18.7,39.8,192.3,12,4.98,0,69.5,93.43
EMP03056,HR,Mid,5.1,50.1,159.8,7,7.7,3,70.4,62.01
EMP03057,Marketing,Mid,2.5,69.8,186.2,3,7.07,4,75.8,66.7
EMP03058,Sales,Mid,5.5,42.6,178.7,7,10.34,3,46.7,51.58
EMP03059,Engineering,Senior,10.6,38.4,172.3,6,7.35,4,59.4,72.16
EMP03060,Engineering,Lead,14.1,60.6,150.2,6,9.56,3,67.1,73.19
EMP03061,Marketing,Senior,7.2,57.8,153.4,7,9.31,0,75.9,67.07
EMP03062,HR,Junior,1.5,53.2,169.9,4,9.92,5,50.4,45.83
EMP03063,Engineering,Mid,2.0,23.6,154.5,3,11.65,2,69.2,53.55
EMP03064,Operations,Senior,13.5,30.8,170.2,5,7.55,6,57.5,68.85
EMP03065,Engineering,Manager,22.8,19.2,185.0,10,4.87,4,51.1,87.06
EMP03066,HR,Junior,2.7,51.5,166.9,1,10.9,2,59.9,45.54
EMP03067,HR,Junior,2.1,43.4,176.2,0,9.17,3,72.5,47.58
EMP03068,Engineering,Mid,7.1,71.0,160.0,6,9.12,6,52.2,58.3
EMP03069,Finance,Junior,1.6,27.4,179.2,6,10.5,1,79.9,57.66
EMP03070,HR,Manager,15.7,17.6,182.1,11,6.7,1,71.6,81.98
EMP03071,Sales,Mid,5.3,50.7,155.1,4,9.66,3,66.2,55.77
EMP03072,Customer_Support,Mid,2.9,54.8,164.5,12,9.99,3,58.1,56.73
EMP03073,Operations,Junior,2.4,12.2,157.3,3,10.13,4,46.9,30.06
EMP03074,Finance,Mid,6.1,21.0,182.1,5,8.26,2,55.2,53.22
EMP03075,Operations,Manager,20.2,31.0,177.3,8,4.52,2,64.3,77.92
EMP03076,Customer_Support,Mid,8.0,67.3,174.3,8,7.69,6,50.2,61.51
EMP03077,Engineering,Junior,3.7,79.3,173.2,1,8.73,1,72.3,55.94
EMP03078,Marketing,Junior,0.7,44.8,179.5,3,11.02,4,53.2,46.34
EMP03079,Marketing,Manager,24.0,32.4,179.8,17,7.85,3,69.4,94.96
EMP03080,Engineering,Manager,20.7,22.4,168.1,6,5.89,1,76.3,95.17
EMP03081,Engineering,Junior,0.3,60.5,166.1,0,11.87,3,50.5,40.57
EMP03082,Sales,Senior,11.8,65.9,174.2,3,6.85,1,62.8,67.34
EMP03083,Finance,Junior,0.3,69.8,172.3,3,9.94,5,44.7,42.13
EMP03084,Operations,Mid,4.1,46.6,203.8,5,9.03,4,37.7,46.78
EMP03085,Operations,Junior,2.7,38.4,169.6,3,10.64,3,52.9,44.79
EMP03086,Engineering,Lead,12.1,39.1,179.1,9,6.58,2,100.0,91.27
EMP03087,Engineering,Manager,16.4,55.7,181.5,8,7.53,4,79.3,90.72
EMP03088,HR,Junior,2.9,45.0,194.6,4,10.27,5,82.7,60.1
EMP03089,Marketing,Mid,5.6,19.8,163.6,7,9.28,0,71.3,71.74
EMP03090,Customer_Support,Junior,0.9,45.6,193.8,2,9.26,2,60.5,49.1
EMP03091,Operations,Mid,3.6,42.8,172.9,6,7.01,4,70.7,60.74
EMP03092,Customer_Support,Junior,0.0,23.7,210.0,4,9.55,4,50.3,40.7
EMP03093,Operations,Junior,0.7,54.5,180.1,2,11.13,2,65.6,42.91
EMP03094,Customer_Support,Manager,17.6,42.6,157.8,11,3.84,3,72.1,85.75
EMP03095,HR,Junior,2.2,78.9,172.2,5,7.66,1,74.4,62.8
EMP03096,Sales,Lead,13.5,19.0,193.7,12,6.83,1,76.9,89.53
EMP03097,Sales,Junior,1.4,62.0,176.1,2,8.8,3,64.2,50.79
EMP03098,Engineering,Mid,4.7,61.5,174.2,3,13.66,1,90.3,62.23
EMP03099,Engineering,Mid,2.0,54.8,185.1,4,9.87,1,67.5,55.33
EMP03100,Sales,Manager,24.1,19.9,170.2,4,4.83,1,87.4,80.27
EMP03101,Customer_Support,Junior,1.7,35.0,172.0,3,11.52,3,64.9,45.23
EMP03102,Engineering,Junior,0.9,52.5,161.8,4,9.94,2,65.4,57.21
EMP03103,Customer_Support,Senior,6.5,44.4,199.2,4,8.43,5,43.9,56.78
EMP03104,Operations,Senior,8.5,34.6,157.9,6,10.83,5,50.3,58.22
EMP03105,Finance,Senior,10.6,62.4,177.4,6,5.06,4,51.5,64.4
EMP03106,Finance,Junior,2.7,45.0,181.7,4,8.43,0,61.9,52.32
EMP03107,Engineering,Junior,1.9,22.6,174.8,4,10.64,5,54.7,50.99
EMP03108,Finance,Lead,17.8,35.6,157.4,8,5.28,6,78.5,87.07
EMP03109,Engineering,Senior,7.9,50.2,161.0,3,7.0,4,71.3,66.55
EMP03110,Customer_Support,Senior,8.0,48.1,182.3,6,9.5,4,58.8,67.29
EMP03111,Engineering,Junior,2.2,56.0,164.1,3,8.9,2,56.0,57.74
EMP03112,Engineering,Junior,1.7,73.4,146.0,3,10.44,4,60.8,55.01
EMP03113,Finance,Manager,13.5,18.3,180.4,8,6.51,8,36.4,67.69
EMP03114,Finance,Senior,9.1,36.6,162.8,2,8.68,1,82.4,57.82
EMP03115,HR,Junior,2.1,74.2,183.8,2,9.73,2,49.0,42.32
EMP03116,Marketing,Manager,14.3,5.5,172.2,11,7.93,6,47.9,71.33
EMP03117,Sales,Mid,4.5,46.2,171.5,6,10.51,3,79.0,68.31
EMP03118,Finance,Mid,4.6,65.4,175.7,4,8.19,4,67.7,67.06
EMP03119,Engineering,Mid,8.0,65.2,159.1,4,6.43,5,71.4,63.62
EMP03120,Engineering,Senior,5.8,52.9,163.4,1,8.45,1,74.1,67.88
EMP03121,Sales,Mid,2.0,57.3,171.4,7,8.71,4,73.4,58.11
EMP03122,Engineering,Mid,3.9,31.4,159.0,5,8.26,5,71.2,48.88
EMP03123,Engineering,Senior,5.0,63.6,185.0,8,6.33,4,51.5,78.78
EMP03124,HR,Junior,2.1,33.0,170.7,3,9.29,1,74.8,42.23
EMP03125,Engineering,Manager,22.0,17.9,154.7,2,5.73,2,75.1,65.1
EMP03126,Engineering,Mid,7.1,52.8,167.2,2,7.98,1,84.1,67.58
EMP03127,Marketing,Mid,4.0,39.6,176.4,7,9.17,2,49.0,55.0
EMP03128,Sales,Senior,9.7,46.1,168.8,2,9.0,2,53.2,56.43
EMP03129,Finance,Senior,5.0,49.5,180.6,5,10.74,4,67.7,70.07
EMP03130,Customer_Support,Mid,4.2,73.7,183.0,4,11.36,2,46.7,54.18
EMP03131,HR,Senior,6.0,49.5,208.6,9,7.7,4,37.8,64.65
EMP03132,Customer_Support,Lead,16.1,29.7,191.1,6,5.8,4,60.4,66.68
EMP03133,Sales,Lead,9.5,49.1,152.1,9,5.83,1,72.7,76.21
EMP03134,Sales,Lead,9.7,26.5,170.0,7,8.88,2,60.5,68.87
EMP03135,Finance,Junior,0.4,64.7,171.3,1,10.35,4,69.6,46.99
EMP03136,Operations,Mid,2.8,48.0,183.1,2,11.4,4,64.8,51.67
EMP03137,Operations,Mid,2.6,53.0,161.9,6,9.69,3,60.1,56.03
EMP03138,Sales,Junior,1.9,24.3,167.6,1,9.1,3,63.6,42.31
EMP03139,Operations,Senior,5.0,9.2,157.6,2,8.68,4,76.2,58.84
EMP03140,Engineering,Mid,2.0,24.5,166.6,5,9.22,3,58.4,54.34
EMP03141,Engineering,Junior,2.4,77.2,167.1,1,8.81,4,79.3,51.57
EMP03142,Sales,Junior,2.9,33.8,170.6,2,9.86,3,47.8,46.43
EMP03143,Customer_Support,Junior,2.0,62.0,158.4,2,8.65,5,48.5,42.15
EMP03144,Sales,Mid,3.2,37.4,188.7,2,11.3,1,76.4,52.18
EMP03145,Operations,Senior,5.0,39.4,181.6,5,6.34,2,45.5,56.47
EMP03146,Marketing,Mid,2.5,46.3,154.7,2,11.13,3,61.1,45.76
EMP03147,Finance,Junior,0.3,75.7,175.4,1,9.4,2,91.3,70.57
EMP03148,Finance,Junior,0.5,59.8,153.1,2,6.01,2,75.3,51.12
EMP03149,Operations,Lead,15.1,44.8,193.8,4,4.47,3,51.2,69.85
EMP03150,Engineering,Junior,1.0,70.5,197.6,3,9.92,3,63.2,56.13
EMP03151,Sales,Mid,4.7,37.5,174.2,4,8.55,0,60.0,58.92
EMP03152,Marketing,Mid,2.9,63.0,163.1,6,9.97,1,79.7,63.31
EMP03153,Engineering,Mid,3.5,60.5,165.7,11,8.71,2,58.0,76.0
EMP03154,Sales,Lead,15.4,52.3,168.6,12,7.75,7,49.3,73.56
EMP03155,Engineering,Senior,10.3,40.7,173.5,1,8.02,4,78.6,63.11
EMP03156,Engineering,Manager,16.8,28.4,194.2,10,7.31,7,49.8,78.78
EMP03157,Sales,Lead,11.3,26.0,188.4,3,8.73,1,51.1,60.9
EMP03158,Sales,Junior,1.7,38.9,188.6,7,10.62,0,61.0,59.11
EMP03159,Customer_Support,Junior,1.4,37.2,177.4,9,9.54,2,57.6,48.85
EMP03160,Engineering,Mid,3.6,52.5,158.8,12,11.29,3,53.6,70.44
EMP03161,Customer_Support,Mid,4.4,43.6,164.2,5,9.09,5,62.2,57.7
EMP03162,Customer_Support,Mid,3.4,53.5,175.9,6,8.31,2,64.6,62.3
EMP03163,Sales,Junior,0.2,58.3,158.2,3,9.53,2,54.1,45.43
EMP03164,Finance,Junior,0.1,35.1,179.3,5,10.68,2,82.9,55.08
EMP03165,Marketing,Mid,2.4,30.7,186.3,5,10.86,1,68.1,58.53
EMP03166,Finance,Senior,8.3,39.6,182.6,4,9.22,4,50.9,58.71
EMP03167,Sales,Senior,8.2,31.4,182.1,8,9.24,2,81.4,64.23
EMP03168,Engineering,Manager,11.7,21.8,148.9,6,6.6,3,63.7,77.98
EMP03169,Sales,Junior,0.0,76.4,193.7,2,11.67,3,64.1,44.29
EMP03170,Marketing,Mid,4.7,24.0,153.1,4,9.15,3,58.2,48.87
EMP03171,Customer_Support,Manager,25.8,65.3,172.9,7,4.38,5,65.5,89.75
EMP03172,Finance,Senior,5.1,47.3,183.7,12,6.06,3,57.2,76.21
EMP03173,Finance,Mid,6.6,61.8,180.0,2,9.72,3,57.9,54.03
EMP03174,Customer_Support,Mid,4.8,60.0,157.1,2,8.31,4,56.1,47.97
EMP03175,Finance,Junior,0.0,60.3,159.6,5,8.63,5,57.0,50.71
EMP03176,Sales,Lead,20.4,63.9,179.0,5,4.45,3,74.9,81.59
EMP03177,Operations,Senior,7.0,26.8,182.2,8,9.72,5,44.9,63.59
EMP03178,Engineering,Mid,3.3,44.7,159.5,8,9.58,2,69.6,57.55
EMP03179,Sales,Mid,4.3,34.2,180.5,3,9.92,5,63.1,61.41
EMP03180,Marketing,Mid,2.0,21.6,153.8,3,9.21,2,62.5,60.79
EMP03181,Customer_Support,Junior,1.3,41.1,183.7,3,10.02,2,69.6,47.11
EMP03182,Engineering,Senior,10.1,71.1,162.6,6,7.98,2,52.0,69.85
EMP03183,HR,Mid,4.2,44.4,176.1,5,7.58,1,72.8,63.09
EMP03184,Sales,Junior,4.0,80.8,173.8,3,10.73,1,47.1,52.63
EMP03185,Sales,Mid,3.7,78.3,191.2,7,8.08,2,55.9,63.13
EMP03186,Sales,Manager,13.5,79.9,178.4,7,6.1,9,45.8,72.57
EMP03187,Finance,Mid,2.6,75.6,166.6,4,9.95,4,59.0,61.45
EMP03188,Operations,Mid,3.0,82.4,180.0,3,10.83,5,53.1,40.96
EMP03189,Sales,Senior,8.8,47.9,205.0,10,7.35,2,81.7,78.46
EMP03190,Engineering,Lead,17.3,42.4,185.4,7,7.74,3,72.9,82.63
EMP03191,Engineering,Senior,11.5,47.4,174.2,9,8.3,3,75.3,77.3
EMP03192,Sales,Lead,11.5,39.0,163.3,12,7.18,7,48.7,64.18
EMP03193,Marketing,Junior,3.7,53.2,166.4,0,9.51,4,72.9,48.93
EMP03194,Finance,Manager,18.0,46.3,184.5,13,6.1,2,82.7,94.77
EMP03195,Finance,Lead,11.1,32.0,162.6,11,7.87,2,73.4,79.26
EMP03196,Engineering,Mid,3.7,26.3,175.0,3,10.89,4,54.3,50.05
EMP03197,Marketing,Senior,11.9,48.5,195.1,3,8.19,2,58.4,55.32
EMP03198,Sales,Junior,0.3,40.6,177.1,4,9.73,2,63.3,47.61
EMP03199,Sales,Mid,6.5,38.2,159.9,5,8.26,7,55.1,49.34
EMP03200,Customer_Support,Junior,1.7,48.9,205.5,4,10.11,3,88.4,51.43
EMP03201,Operations,Junior,0.0,45.4,199.7,5,9.49,4,54.2,49.93
EMP03202,Customer_Support,Manager,15.9,51.7,182.0,4,4.03,3,57.5,67.0
EMP03203,Customer_Support,Junior,0.0,48.5,192.9,3,11.75,10,50.8,39.67
EMP03204,Finance,Mid,6.7,64.4,171.3,2,8.68,2,65.8,62.74
EMP03205,Customer_Support,Mid,2.6,50.1,185.1,2,9.18,2,74.6,53.74
EMP03206,HR,Mid,3.5,45.7,169.1,4,11.2,3,67.4,58.35
EMP03207,Sales,Mid,3.5,49.4,156.0,1,8.59,4,59.4,58.32
EMP03208,Sales,Mid,6.1,27.6,211.3,7,9.54,3,49.1,57.94
EMP03209,Sales,Senior,8.2,48.1,155.3,4,8.3,2,76.5,63.28
EMP03210,Sales,Manager,17.5,47.7,179.2,5,6.78,2,60.3,79.42
EMP03211,Engineering,Mid,4.8,61.9,179.0,5,8.29,4,67.8,55.8
EMP03212,Finance,Manager,14.6,14.7,182.2,9,7.97,2,34.9,79.84
EMP03213,Operations,Senior,5.0,20.2,173.7,4,11.24,6,58.5,49.96
EMP03214,Marketing,Senior,6.7,34.9,173.9,6,7.2,2,59.2,65.26
EMP03215,Sales,Junior,0.1,71.8,176.9,4,11.2,3,40.1,35.75
EMP03216,Finance,Junior,1.2,54.3,181.7,4,10.15,3,74.9,60.04
EMP03217,Engineering,Lead,13.1,27.4,175.0,11,7.78,3,63.6,81.48
EMP03218,Sales,Mid,4.7,25.2,174.0,5,9.79,2,84.7,60.01
EMP03219,Engineering,Mid,5.6,36.7,156.5,9,7.26,4,87.0,72.03
EMP03220,Engineering,Lead,12.7,27.7,203.2,11,6.21,2,61.4,79.49
EMP03221,Engineering,Mid,3.3,61.0,182.5,2,9.0,4,86.4,60.42
EMP03222,Operations,Senior,8.7,58.2,177.9,8,9.94,0,79.3,65.57
EMP03223,Finance,Mid,7.2,31.3,166.3,8,8.37,2,56.3,63.54
EMP03224,Finance,Manager,22.6,46.3,160.9,6,6.24,3,50.6,84.4
EMP03225,Sales,Junior,1.3,60.8,187.0,1,10.05,4,36.1,39.23
EMP03226,Operations,Junior,1.8,33.3,172.8,4,9.99,3,64.6,44.18
EMP03227,Finance,Senior,6.7,41.7,183.7,8,8.72,3,51.3,66.13
EMP03228,Engineering,Junior,2.3,56.1,156.1,4,8.69,2,74.9,47.89
EMP03229,Finance,Manager,19.6,37.4,196.7,3,5.79,6,56.2,79.55
EMP03230,HR,Senior,5.8,17.3,187.6,6,8.06,4,56.6,55.92
EMP03231,HR,Junior,1.1,53.0,173.9,3,9.92,4,59.3,49.15
EMP03232,Sales,Junior,1.5,60.5,181.5,1,8.99,3,46.4,41.86
EMP03233,Marketing,Manager,23.9,58.7,185.4,8,7.95,3,57.3,85.14
EMP03234,Sales,Senior,9.2,33.0,156.3,5,5.77,2,53.2,71.61
EMP03235,Sales,Lead,19.0,30.8,198.5,12,4.1,3,61.8,76.42
EMP03236,Sales,Junior,0.2,47.9,181.8,1,10.72,1,63.3,45.58
EMP03237,Customer_Support,Manager,16.0,39.4,165.1,3,7.66,5,45.1,61.78
EMP03238,Engineering,Mid,4.5,48.5,159.6,5,11.42,3,83.2,62.26
EMP03239,Engineering,Senior,16.0,52.1,188.8,9,6.84,3,68.1,78.38
EMP03240,Engineering,Mid,2.8,30.1,178.0,1,9.41,1,88.0,64.57
EMP03241,Operations,Junior,0.0,57.0,181.8,5,10.85,8,62.9,46.85
EMP03242,Marketing,Manager,29.7,23.9,175.4,9,6.55,5,64.8,86.12
EMP03243,Customer_Support,Manager,10.0,32.8,161.0,6,5.52,4,52.1,64.82
EMP03244,Engineering,Mid,4.0,72.6,182.1,0,9.51,3,77.4,58.64
EMP03245,Sales,Manager,11.1,14.0,172.2,7,8.09,2,62.4,72.06
EMP03246,Marketing,Junior,0.0,46.8,174.7,2,9.68,1,74.3,54.02
EMP03247,Engineering,Junior,2.3,31.9,208.3,3,10.43,1,89.3,57.36
EMP03248,Operations,Junior,1.1,53.3,187.2,3,9.14,6,51.3,42.4
EMP03249,Operations,Mid,7.0,62.7,188.0,4,10.53,4,67.4,61.56
EMP03250,HR,Junior,0.0,53.5,213.1,2,7.68,3,73.0,60.95
EMP03251,Customer_Support,Mid,3.6,45.2,180.4,6,8.93,3,63.5,64.47
EMP03252,Marketing,Junior,1.4,70.9,176.7,3,10.75,3,58.8,56.62
EMP03253,Engineering,Senior,7.5,48.0,165.5,11,8.0,2,65.0,78.14
EMP03254,HR,Lead,17.9,51.3,168.7,8,7.79,4,59.0,79.61
EMP03255,Sales,Senior,9.0,53.7,146.3,2,8.29,3,54.8,56.69
EMP03256,Operations,Junior,0.0,7.9,186.1,5,10.57,3,49.9,38.1
EMP03257,Sales,Senior,5.1,41.8,157.3,4,9.53,3,60.7,55.2
EMP03258,Engineering,Junior,3.5,34.8,187.6,2,9.59,2,60.9,50.31
EMP03259,Marketing,Senior,12.7,30.6,174.4,6,5.35,4,69.2,74.96
EMP03260,Sales,Mid,6.4,69.1,176.8,3,11.36,1,62.7,58.65
EMP03261,Sales,Mid,3.2,41.4,174.4,4,11.27,3,64.0,50.97
EMP03262,Finance,Junior,0.8,79.4,194.4,3,11.05,0,59.7,52.19
EMP03263,Sales,Lead,14.1,17.9,191.9,8,6.62,5,62.8,68.76
EMP03264,HR,Manager,27.8,18.7,174.6,7,5.48,2,63.0,81.14
EMP03265,Engineering,Senior,11.6,54.4,162.4,6,5.41,4,79.4,77.61
EMP03266,Engineering,Manager,21.4,29.9,187.9,7,3.57,5,64.7,87.19
EMP03267,Engineering,Manager,20.7,39.6,161.4,7,9.23,5,74.5,82.46
EMP03268,Operations,Junior,2.3,49.3,153.2,4,8.09,3,44.3,41.35
EMP03269,Customer_Support,Senior,11.4,40.9,182.0,6,7.43,3,66.5,64.18
EMP03270,Sales,Mid,3.0,42.4,192.1,7,9.58,1,55.3,56.79
EMP03271,Customer_Support,Mid,5.8,49.7,169.3,7,9.47,5,47.1,55.38
EMP03272,Marketing,Junior,2.8,60.6,180.7,4,9.76,4,50.3,46.64
EMP03273,Finance,Manager,21.2,59.2,169.2,3,5.26,5,48.4,66.04
EMP03274,Finance,Senior,13.1,40.0,185.1,4,7.47,5,57.2,58.69
EMP03275,Finance,Junior,0.4,45.1,190.3,2,11.69,1,81.0,54.37
EMP03276,Operations,Mid,2.8,39.2,171.3,3,10.3,4,52.3,47.86
EMP03277,HR,Mid,6.1,69.0,160.6,2,9.9,1,39.5,45.15
EMP03278,Marketing,Senior,7.7,53.4,154.6,4,5.66,3,68.4,61.85
EMP03279,Engineering,Manager,21.9,6.5,188.0,8,6.42,2,56.6,75.01
EMP03280,Sales,Mid,5.2,17.9,159.1,8,9.25,5,71.8,53.33
EMP03281,Finance,Mid,2.8,34.5,180.2,4,8.52,0,57.9,54.36
EMP03282,Sales,Mid,4.4,50.5,185.9,5,11.76,5,58.7,44.75
EMP03283,Engineering,Mid,3.4,46.5,168.0,1,7.27,3,84.4,62.74
EMP03284,Sales,Mid,5.2,54.7,172.7,8,9.02,5,69.4,65.49
EMP03285,Engineering,Junior,1.6,48.4,189.0,2,11.58,2,55.0,41.5
EMP03286,Marketing,Junior,2.2,72.0,163.7,3,10.06,2,50.8,43.68
EMP03287,Marketing,Mid,8.0,58.6,162.3,3,5.93,3,42.6,54.24
EMP03288,HR,Lead,16.7,40.2,171.7,7,8.78,3,97.2,78.98
EMP03289,Sales,Mid,3.8,64.2,192.9,4,6.88,4,51.6,56.2
EMP03290,HR,Junior,1.6,26.3,197.6,1,8.25,2,80.0,55.77
EMP03291,Engineering,Senior,8.1,41.7,173.6,4,9.67,4,63.6,61.79
EMP03292,Finance,Manager,20.5,37.1,165.0,10,4.53,7,50.0,73.59
EMP03293,Marketing,Mid,5.6,56.0,189.9,4,8.66,2,64.3,60.59
EMP03294,HR,Junior,1.9,25.3,151.6,1,8.52,5,62.1,40.72
EMP03295,HR,Senior,14.1,39.1,178.5,8,7.58,2,75.6,77.74
EMP03296,Customer_Support,Mid,4.5,53.0,174.4,2,10.85,2,67.8,61.72
EMP03297,Finance,Senior,10.9,50.2,193.1,9,5.71,0,55.9,71.81
EMP03298,HR,Junior,0.0,68.8,194.5,9,10.49,5,48.7,50.58
EMP03299,HR,Junior,2.2,62.4,161.8,2,7.43,5,51.6,47.47
EMP03300,Sales,Mid,4.5,46.1,177.3,1,12.11,4,34.6,41.53
EMP03301,Customer_Support,Senior,5.0,53.1,167.0,6,7.46,2,54.7,69.62
EMP03302,Engineering,Mid,4.2,44.0,170.9,8,10.0,4,69.9,63.72
EMP03303,Engineering,Junior,0.9,53.2,183.6,2,10.43,4,56.3,44.16
EMP03304,Customer_Support,Mid,2.8,58.9,170.3,6,9.6,3,42.8,46.9
EMP03305,Finance,Senior,10.4,42.3,177.7,8,7.38,0,62.8,71.11
EMP03306,Sales,Junior,1.9,56.4,188.4,1,7.97,4,54.4,44.06
EMP03307,Sales,Senior,7.3,57.4,196.2,7,10.49,4,59.4,63.65
EMP03308,Sales,Senior,11.7,53.7,179.0,9,6.49,4,57.6,71.45
EMP03309,Marketing,Mid,5.2,65.5,176.6,5,8.91,1,67.0,56.97
EMP03310,Sales,Manager,14.2,69.9,159.5,9,6.28,1,55.2,72.79
EMP03311,Customer_Support,Lead,17.3,49.5,197.2,7,8.05,5,52.1,69.09
EMP03312,Customer_Support,Mid,3.9,40.1,181.9,3,12.44,4,35.4,35.53
EMP03313,Marketing,Junior,2.6,58.7,176.9,4,8.83,1,63.4,52.35
EMP03314,Marketing,Mid,2.7,54.0,176.2,7,9.62,6,65.1,63.24
EMP03315,Engineering,Junior,2.3,60.2,180.0,4,11.33,0,67.9,60.24
EMP03316,Sales,Mid,6.5,69.4,185.8,4,10.75,4,84.9,61.15
EMP03317,Finance,Lead,14.2,13.7,187.5,7,6.89,1,65.0,79.33
EMP03318,Sales,Lead,15.6,61.7,197.6,9,6.75,3,60.1,83.89
EMP03319,Sales,Mid,4.7,74.8,178.4,3,10.94,2,68.0,62.42
EMP03320,Engineering,Mid,4.0,55.5,199.6,5,6.66,2,95.4,82.44
EMP03321,Sales,Junior,1.9,59.9,189.8,0,11.16,1,65.0,44.38
EMP03322,HR,Mid,7.2,43.4,174.2,7,7.67,4,39.3,60.11
EMP03323,Finance,Junior,2.3,51.1,151.7,4,10.04,3,68.2,51.73
EMP03324,Operations,Manager,23.1,45.5,176.2,6,5.6,3,49.4,80.87
